Chip Run Info,C:\Users\eva\Documents\Fluidigm\Result\DB\Amol\Amol progenitor 96.96 index sort\141023EES Amol index plate1\ChipRun.bml,1361995086,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2014-10-23 14:23:53,00:31:00,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
S76-A68, P1 G4,Unknown,1,Lyl1,Test,14.6241436212072,1,Pass,0.0203271675735251,87.2684915766832,999,1,
S76-A67, P1 G4,Unknown,1,Ezh1,Test,14.1445011127623,1,Pass,0.0203271675735251,79.8954992722019,999,1,
S76-A78, P1 G4,Unknown,1,CDK4,Test,9.60285277241334,1,Pass,0.0203271675735251,82.6068841815951,999,1,
S76-A77, P1 G4,Unknown,1,Tcfe2a,Test,10.7875218111226,1,Pass,0.0203271675735251,83.9579339494863,999,1,
S76-A76, P1 G4,Unknown,1,Mpl,Test,23.6804867995166,0,Fail,0.0203271675735251,999,78.9583208545009,0,
S76-A75, P1 G4,Unknown,1,Gfi1b,Test,11.2018463081918,1,Pass,0.0203271675735251,83.3657503890638,999,1,
S76-A74, P1 G4,Unknown,1,Egr1,Test,23.9908981297203,0,Fail,0.0203271675735251,999,77.133945805014,0,
S76-A73, P1 G4,Unknown,1,Cdkn1a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S76-A84, P1 G4,Unknown,1,pbx3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S76-A83, P1 G4,Unknown,1,Cebpb,Test,18.1041836736334,1,Pass,0.0203271675735251,87.8519535181534,999,1,
S76-A82, P1 G4,Unknown,1,TEK,Test,999,0,Fail,0.0203271675735251,999,999,0,
S76-A81, P1 G4,Unknown,1,Prdm5,Test,20.1164167745178,1,Pass,0.0203271675735251,80.0879448737473,999,1,
S76-A80, P1 G4,Unknown,1,Mdm2,Test,13.7712719297385,1,Pass,0.0203271675735251,79.5976156657547,999,1,
S76-A79, P1 G4,Unknown,1,GMNN,Test,11.2058712614889,1,Pass,0.0203271675735251,80.1290166400916,999,1,
S76-A90, P1 G4,Unknown,1,CDK6,Test,10.5834009476943,1,Pass,0.0203271675735251,80.5775662590449,999,1,
S76-A89, P1 G4,Unknown,1,Trp53,Test,11.1724747649248,1,Pass,0.0203271675735251,83.2192222820594,999,1,
S76-A88, P1 G4,Unknown,1,Myb,Test,9.61298513594032,1,Pass,0.0203271675735251,81.9851193584415,999,1,
S76-A87, P1 G4,Unknown,1,Hlf,Test,999,0,Fail,0.0203271675735251,999,999,0,
S76-A86, P1 G4,Unknown,1,Ezh2,Test,11.0104318130169,1,Pass,0.0203271675735251,76.8624376537928,999,1,
S76-A85, P1 G4,Unknown,1,Cdkn1b,Test,14.6246346961888,1,Pass,0.0203271675735251,82.4435243806764,999,1,
S76-A96, P1 G4,Unknown,1,Runx1t1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S76-A95, P1 G4,Unknown,1,Erg,Test,19.4652194256512,0,Fail,0.0203271675735251,999,77.9397748129497,0,
S76-A94, P1 G4,Unknown,1,Tgm2,Test,14.6474160965954,1,Pass,0.0203271675735251,83.1723385380164,999,1,
S76-A93, P1 G4,Unknown,1,Prmt2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S76-A92, P1 G4,Unknown,1,mettl7a1,Test,14.3864757548838,1,Pass,0.0203271675735251,84.1687779378156,999,1,
S76-A91, P1 G4,Unknown,1,Hk3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A01, P1 B10,Unknown,1,Actb,Test,8.41063353177945,1,Pass,0.0203271675735251,83.2471748528681,999,1,
S22-A02, P1 B10,Unknown,1,Cdkn2d,Test,17.3218412301403,1,Pass,0.0203271675735251,84.1136571149002,999,1,
S22-A03, P1 B10,Unknown,1,Fgd5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A04, P1 B10,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A05, P1 B10,Unknown,1,Myc,Test,13.2362174251502,1,Pass,0.0203271675735251,83.3355406242891,999,1,
S22-A06, P1 B10,Unknown,1,vwf,Test,17.2568370594125,0,Pass,0.0203271675735251,85.0190123123097,79.1967906014218,0.407176020071597,
S22-A07, P1 B10,Unknown,1,Cdt1,Test,13.743091719617,1,Pass,0.0203271675735251,80.8737743975947,999,1,
S22-A08, P1 B10,Unknown,1,Ikzf1,Test,13.2618412992632,1,Pass,0.0203271675735251,82.434629183186,999,1,
S22-A09, P1 B10,Unknown,1,Mitf,Test,15.7496033084167,0,Fail,0.0203271675735251,999,79.2596888453701,0,
S22-A10, P1 B10,Unknown,1,Rbl1,Test,12.5971733039427,1,Pass,0.0203271675735251,79.9679500037408,999,1,
S22-A11, P1 B10,Unknown,1,Trib2,Test,22.8725839709861,1,Fail,0.0203271675735251,80.073220789869,999,1,
S22-A12, P1 B10,Unknown,1,Fli1,Test,12.642998298346,1,Pass,0.0203271675735251,85.5624180889339,999,1,
S22-A13, P1 B10,Unknown,1,Ccnd1,Test,17.4926066597819,1,Pass,0.0203271675735251,82.9316161989889,999,1,
S22-A14, P1 B10,Unknown,1,Cebpa,Test,11.3344086297157,1,Pass,0.0203271675735251,78.7458563328413,999,1,
S22-A15, P1 B10,Unknown,1,Flt3,Test,18.906778482347,0,Fail,0.0203271675735251,999,999,0,
S22-A16, P1 B10,Unknown,1,Il7r,Test,18.9200553305051,0,Fail,0.0203271675735251,999,80.5886897401572,0,
S22-A17, P1 B10,Unknown,1,Nfil3,Test,14.6052451916308,1,Pass,0.0203271675735251,84.2924768482774,999,1,
S22-A18, P1 B10,Unknown,1,Cbfa2t3,Test,14.5218271666062,1,Pass,0.0203271675735251,86.9015721003747,999,1,
S22-A19, P1 B10,Unknown,1,Cebpe,Test,17.8869676531618,1,Pass,0.0203271675735251,87.7379899735256,999,1,
S22-A20, P1 B10,Unknown,1,IKZF2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A21, P1 B10,Unknown,1,Mllt3,Test,18.2960487614559,1,Pass,0.0203271675735251,82.5818875372041,999,1,
S22-A22, P1 B10,Unknown,1,Rbl2,Test,13.9753651209858,1,Pass,0.0203271675735251,80.9094093139858,999,1,
S22-A23, P1 B10,Unknown,1,trib3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A24, P1 B10,Unknown,1,Gfi1,Test,14.4332187361996,1,Pass,0.0203271675735251,84.9991946539945,999,1,
S22-A25, P1 B10,Unknown,1,Ccnd2,Test,13.0902452089729,1,Pass,0.0203271675735251,84.9519754576352,999,1,
S22-A26, P1 B10,Unknown,1,Csf2rb,Test,11.5529587190477,1,Pass,0.0203271675735251,81.0828328404188,999,1,
S22-A27, P1 B10,Unknown,1,Fos,Test,14.954557698381,1,Pass,0.0203271675735251,82.9824772512249,999,1,
S22-A28, P1 B10,Unknown,1,Jun,Test,14.9905763230082,1,Pass,0.0203271675735251,84.9696113670412,999,1,
S22-A29, P1 B10,Unknown,1,Rb1,Test,13.5879450673395,1,Pass,0.0203271675735251,80.960691896715,999,1,
S22-A30, P1 B10,Unknown,1,cbx6,Test,16.2651671511189,1,Pass,0.0203271675735251,83.9269215660681,999,1,
S22-A31, P1 B10,Unknown,1,Csf1r,Test,12.2680618811907,1,Pass,0.0203271675735251,82.9961885135146,999,1,
S22-A32, P1 B10,Unknown,1,Itga2b,Test,16.4340681837608,0,Fail,0.0203271675735251,999,79.219526894657,0,
S22-A33, P1 B10,Unknown,1,ndn,Test,17.9740170682796,0,Pass,0.0203271675735251,86.712327436665,79.7567406182314,0.717064232142269,
S22-A34, P1 B10,Unknown,1,Runx1,Test,12.9188219801193,1,Pass,0.0203271675735251,84.2652788027001,74.5369550761665,0.816502349050058,
S22-A35, P1 B10,Unknown,1,zbtb20,Test,21.5753322523212,1,Pass,0.0203271675735251,81.6348004745438,999,1,
S22-A36, P1 B10,Unknown,1,Hhex ,Test,14.2626931342539,1,Pass,0.0203271675735251,83.2778363077647,999,1,
S22-A37, P1 B10,Unknown,1,Ccnd3,Test,12.2455030403383,1,Pass,0.0203271675735251,84.8524024872835,78.3005208342062,0.89635804287215,
S22-A38, P1 B10,Unknown,1,Dnmt3a,Test,13.2535248330247,1,Pass,0.0203271675735251,81.958600613417,999,1,
S22-A39, P1 B10,Unknown,1,Gapdh,Test,8.67148724768373,1,Pass,0.0203271675735251,83.7492982241963,999,1,
S22-A40, P1 B10,Unknown,1,Kit,Test,11.9507433705251,1,Pass,0.0203271675735251,80.4157685075007,999,1,
S22-A41, P1 B10,Unknown,1,Sfpi,Test,11.6859373837674,1,Pass,0.0203271675735251,82.7534510164034,999,1,
S22-A42, P1 B10,Unknown,1,Cbx7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A43, P1 B10,Unknown,1,Epor,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A44, P1 B10,Unknown,1,Ldb1,Test,12.2636986453138,1,Pass,0.0203271675735251,83.0210628088919,999,1,
S22-A45, P1 B10,Unknown,1,Nfat5,Test,14.9651732888555,1,Pass,0.0203271675735251,81.5487220738895,999,1,
S22-A46, P1 B10,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A47, P1 B10,Unknown,1,Zfp37,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A48, P1 B10,Unknown,1,Klf1,Test,21.6304362822479,0,Fail,0.0203271675735251,999,81.134422057786,0,
S22-A54, P1 B10,Unknown,1,Ccne1,Test,16.0724723025215,1,Pass,0.0203271675735251,83.0801107152978,999,1,
S22-A53, P1 B10,Unknown,1,Slamf1,Test,21.6024471410923,0,Fail,0.0203271675735251,999,76.5746511412211,0,
S22-A52, P1 B10,Unknown,1,Lmo2,Test,11.0456637654916,1,Pass,0.0203271675735251,81.4156224288725,999,1,
S22-A51, P1 B10,Unknown,1,Gata1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A50, P1 B10,Unknown,1,Dntt,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A49, P1 B10,Unknown,1,Cd34,Test,12.3874024364367,1,Pass,0.0203271675735251,80.3638196413966,999,1,
S22-A60, P1 B10,Unknown,1,Nfe2,Test,16.1157707872295,1,Pass,0.0203271675735251,83.8099284347145,999,1,
S22-A59, P1 B10,Unknown,1,Zfp612,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A58, P1 B10,Unknown,1,Tcf3,Test,11.7287049308257,1,Pass,0.0203271675735251,85.0297596278329,999,1,
S22-A57, P1 B10,Unknown,1,Nkx2-3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A56, P1 B10,Unknown,1,Ly6a,Test,16.6164968558509,1,Pass,0.0203271675735251,78.2072133916691,999,1,
S22-A55, P1 B10,Unknown,1,Etv6,Test,11.5502828290193,1,Pass,0.0203271675735251,81.0434790867429,999,1,
S22-A66, P1 B10,Unknown,1,CDK2,Test,13.1555215075373,1,Pass,0.0203271675735251,82.6962350093004,999,1,
S22-A65, P1 B10,Unknown,1,Tal1,Test,17.289081486671,1,Pass,0.0203271675735251,84.3955091164932,999,1,
S22-A64, P1 B10,Unknown,1,Meis1,Test,16.552092662163,1,Pass,0.0203271675735251,78.7613588143387,999,1,
S22-A63, P1 B10,Unknown,1,Gata2,Test,21.4954431526251,0,Fail,0.0203271675735251,999,77.7177959912927,0,
S22-A62, P1 B10,Unknown,1,Ebf1,Test,19.3962042290111,0,Fail,0.0203271675735251,999,77.2882796572417,0,
S22-A61, P1 B10,Unknown,1,Cd48,Test,17.0837881967226,1,Pass,0.0203271675735251,81.3185003063062,999,1,
S22-A72, P1 B10,Unknown,1,Pbx1,Test,14.578003745785,0,Fail,0.0203271675735251,999,999,0,
S22-A71, P1 B10,Unknown,1,Zfpm1,Test,19.2986257895282,0,Fail,0.0203271675735251,999,79.9112333233183,0,
S22-A70, P1 B10,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A69, P1 B10,Unknown,1,Notch1,Test,15.1034370364914,0,Pass,0.0203271675735251,83.4265079662626,74.8927886834554,0.621536372327623,
S22-A68, P1 B10,Unknown,1,Lyl1,Test,14.4728606592163,1,Pass,0.0203271675735251,87.1898082495163,999,1,
S22-A67, P1 B10,Unknown,1,Ezh1,Test,14.9495310016976,1,Pass,0.0203271675735251,79.9285560962743,999,1,
S22-A78, P1 B10,Unknown,1,CDK4,Test,10.6256230531833,1,Pass,0.0203271675735251,82.5770223039169,999,1,
S22-A77, P1 B10,Unknown,1,Tcfe2a,Test,12.5216903948291,1,Pass,0.0203271675735251,83.8794637584262,999,1,
S22-A76, P1 B10,Unknown,1,Mpl,Test,16.5933740094751,0,Fail,0.0203271675735251,999,79.0181234516156,0,
S22-A75, P1 B10,Unknown,1,Gfi1b,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A74, P1 B10,Unknown,1,Egr1,Test,18.3782266753832,1,Pass,0.0203271675735251,80.8966086559852,999,1,
S22-A73, P1 B10,Unknown,1,Cdkn1a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A84, P1 B10,Unknown,1,pbx3,Test,27.1705765745298,0,Fail,0.0203271675735251,999,999,0,
S22-A83, P1 B10,Unknown,1,Cebpb,Test,14.4112805144391,1,Pass,0.0203271675735251,87.9340881088328,999,1,
S22-A82, P1 B10,Unknown,1,TEK,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A81, P1 B10,Unknown,1,Prdm5,Test,15.5718215598024,1,Pass,0.0203271675735251,79.9880888959827,999,1,
S22-A80, P1 B10,Unknown,1,Mdm2,Test,14.0186990077496,1,Pass,0.0203271675735251,79.5618532580273,999,1,
S22-A79, P1 B10,Unknown,1,GMNN,Test,12.0049405287405,1,Pass,0.0203271675735251,80.103305268116,999,1,
S22-A90, P1 B10,Unknown,1,CDK6,Test,10.3912146309554,1,Pass,0.0203271675735251,80.4360395684043,999,1,
S22-A89, P1 B10,Unknown,1,Trp53,Test,12.6402810893817,1,Pass,0.0203271675735251,83.2239838816472,999,1,
S22-A88, P1 B10,Unknown,1,Myb,Test,10.3910605361647,1,Pass,0.0203271675735251,81.9396021682094,999,1,
S22-A87, P1 B10,Unknown,1,Hlf,Test,15.5328358025372,1,Pass,0.0203271675735251,80.8189514900469,999,1,
S22-A86, P1 B10,Unknown,1,Ezh2,Test,12.2864280054996,1,Pass,0.0203271675735251,76.8642518183189,999,1,
S22-A85, P1 B10,Unknown,1,Cdkn1b,Test,14.3090699113032,1,Pass,0.0203271675735251,82.4071081531275,999,1,
S22-A96, P1 B10,Unknown,1,Runx1t1,Test,22.3018308257665,1,Pass,0.0203271675735251,81.2445998085777,999,1,
S22-A95, P1 B10,Unknown,1,Erg,Test,19.1319854233449,0,Fail,0.0203271675735251,999,78.9833846389854,0,
S22-A94, P1 B10,Unknown,1,Tgm2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A93, P1 B10,Unknown,1,Prmt2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S22-A92, P1 B10,Unknown,1,mettl7a1,Test,14.8204417532728,1,Pass,0.0203271675735251,84.2436005979009,999,1,
S22-A91, P1 B10,Unknown,1,Hk3,Test,11.1325233030196,1,Pass,0.0203271675735251,83.8926176967307,999,1,
S75-A01, P1 G3,Unknown,1,Actb,Test,9.6869313112883,1,Pass,0.0203271675735251,83.2502627100727,999,1,
S75-A02, P1 G3,Unknown,1,Cdkn2d,Test,17.8982464822511,1,Pass,0.0203271675735251,83.8424056362661,999,1,
S75-A03, P1 G3,Unknown,1,Fgd5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A04, P1 G3,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A05, P1 G3,Unknown,1,Myc,Test,12.6791193880315,1,Pass,0.0203271675735251,83.3095361863506,999,1,
S75-A06, P1 G3,Unknown,1,vwf,Test,16.8864435998545,0,Pass,0.0203271675735251,86.6829494623169,79.053452382775,0.518747608573932,
S75-A07, P1 G3,Unknown,1,Cdt1,Test,15.1986765655634,1,Pass,0.0203271675735251,81.0156909884073,999,1,
S75-A08, P1 G3,Unknown,1,Ikzf1,Test,13.1566439683726,1,Pass,0.0203271675735251,82.4063471897666,999,1,
S75-A09, P1 G3,Unknown,1,Mitf,Test,15.7789796646142,1,Pass,0.0203271675735251,81.0401257521518,999,1,
S75-A10, P1 G3,Unknown,1,Rbl1,Test,13.2421286591355,1,Pass,0.0203271675735251,80.0075499319259,999,1,
S75-A11, P1 G3,Unknown,1,Trib2,Test,12.9981247109227,1,Pass,0.0203271675735251,80.7318518791001,999,1,
S75-A12, P1 G3,Unknown,1,Fli1,Test,14.7966633888309,1,Pass,0.0203271675735251,85.4270483270369,999,1,
S75-A13, P1 G3,Unknown,1,Ccnd1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A14, P1 G3,Unknown,1,Cebpa,Test,16.389323557045,1,Pass,0.0203271675735251,78.6444041015559,999,1,
S75-A15, P1 G3,Unknown,1,Flt3,Test,19.877171091626,0,Fail,0.0203271675735251,999,79.3857261232017,0,
S75-A16, P1 G3,Unknown,1,Il7r,Test,20.8791861516934,0,Fail,0.0203271675735251,999,71.4967513739394,0,
S75-A17, P1 G3,Unknown,1,Nfil3,Test,14.9894013174021,0,Fail,0.0203271675735251,999,74.704227286866,0,
S75-A18, P1 G3,Unknown,1,Cbfa2t3,Test,14.6423423997355,0,Pass,0.0203271675735251,86.9945987287886,75.1945553266643,0.765266652267322,
S75-A19, P1 G3,Unknown,1,Cebpe,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A20, P1 G3,Unknown,1,IKZF2,Test,16.3759218307689,0,Fail,0.0203271675735251,999,82.2418258846774,0,
S75-A21, P1 G3,Unknown,1,Mllt3,Test,14.9693824504223,1,Pass,0.0203271675735251,82.7617458169672,999,1,
S75-A22, P1 G3,Unknown,1,Rbl2,Test,16.1833077874019,1,Pass,0.0203271675735251,81.2530770854508,999,1,
S75-A23, P1 G3,Unknown,1,trib3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A24, P1 G3,Unknown,1,Gfi1,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A25, P1 G3,Unknown,1,Ccnd2,Test,12.8261418135196,1,Pass,0.0203271675735251,85.0238171324455,999,1,
S75-A26, P1 G3,Unknown,1,Csf2rb,Test,14.9564602889064,0,Fail,0.0203271675735251,999,86.0681313373393,0,
S75-A27, P1 G3,Unknown,1,Fos,Test,23.8029023977303,0,Fail,0.0203271675735251,999,80.0514177536447,0,
S75-A28, P1 G3,Unknown,1,Jun,Test,12.2149288565606,0,Fail,0.0203271675735251,999,999,0,
S75-A29, P1 G3,Unknown,1,Rb1,Test,14.6173218775037,1,Pass,0.0203271675735251,80.9958675129659,999,1,
S75-A30, P1 G3,Unknown,1,cbx6,Test,16.3254240883232,1,Pass,0.0203271675735251,83.948285774855,999,1,
S75-A31, P1 G3,Unknown,1,Csf1r,Test,28.8219137436348,0,Fail,0.0203271675735251,999,999,0,
S75-A32, P1 G3,Unknown,1,Itga2b,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A33, P1 G3,Unknown,1,ndn,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A34, P1 G3,Unknown,1,Runx1,Test,13.3428286479383,0,Pass,0.0203271675735251,84.3046213733604,74.8965408540555,0.682935729269993,
S75-A35, P1 G3,Unknown,1,zbtb20,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A36, P1 G3,Unknown,1,Hhex ,Test,15.2017577159062,1,Pass,0.0203271675735251,83.344496399121,999,1,
S75-A37, P1 G3,Unknown,1,Ccnd3,Test,14.9686910041501,0,Pass,0.0203271675735251,84.8404335188533,78.1786070638182,0.750224988269171,
S75-A38, P1 G3,Unknown,1,Dnmt3a,Test,15.5566801684847,1,Pass,0.0203271675735251,81.8955381631769,999,1,
S75-A39, P1 G3,Unknown,1,Gapdh,Test,10.5971986154903,1,Pass,0.0203271675735251,83.5328050461516,999,1,
S75-A40, P1 G3,Unknown,1,Kit,Test,12.1139763057484,1,Pass,0.0203271675735251,80.4508213063632,999,1,
S75-A41, P1 G3,Unknown,1,Sfpi,Test,15.0061005956833,1,Pass,0.0203271675735251,82.7255006056407,999,1,
S75-A42, P1 G3,Unknown,1,Cbx7,Test,17.4216725889257,1,Pass,0.0203271675735251,81.6994953102558,999,1,
S75-A43, P1 G3,Unknown,1,Epor,Test,15.7766499107226,1,Pass,0.0203271675735251,82.8199793403927,999,1,
S75-A44, P1 G3,Unknown,1,Ldb1,Test,12.118135781335,1,Pass,0.0203271675735251,83.0763486435447,999,1,
S75-A45, P1 G3,Unknown,1,Nfat5,Test,15.2604916855841,1,Pass,0.0203271675735251,81.6529525940514,999,1,
S75-A46, P1 G3,Unknown,1,Tcf15,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A47, P1 G3,Unknown,1,Zfp37,Test,15.8605444114137,1,Pass,0.0203271675735251,79.6709662089124,999,1,
S75-A48, P1 G3,Unknown,1,Klf1,Test,14.5392104238086,1,Pass,0.0203271675735251,84.721253868477,999,1,
S75-A54, P1 G3,Unknown,1,Ccne1,Test,16.1565666197507,1,Pass,0.0203271675735251,83.1429697820033,999,1,
S75-A53, P1 G3,Unknown,1,Slamf1,Test,17.2553373598287,1,Pass,0.0203271675735251,80.2708180578522,999,1,
S75-A52, P1 G3,Unknown,1,Lmo2,Test,11.439691830287,1,Pass,0.0203271675735251,81.5717325230044,999,1,
S75-A51, P1 G3,Unknown,1,Gata1,Test,12.4950214258755,1,Pass,0.0203271675735251,82.1709354940465,999,1,
S75-A50, P1 G3,Unknown,1,Dntt,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A49, P1 G3,Unknown,1,Cd34,Test,24.6129033589536,0,Fail,0.0203271675735251,999,74.6945156521751,0,
S75-A60, P1 G3,Unknown,1,Nfe2,Test,15.8132627401238,1,Pass,0.0203271675735251,83.9584301967049,999,1,
S75-A59, P1 G3,Unknown,1,Zfp612,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A58, P1 G3,Unknown,1,Tcf3,Test,9.35510457208682,1,Pass,0.0203271675735251,85.0854563897508,999,1,
S75-A57, P1 G3,Unknown,1,Nkx2-3,Test,23.3094667048684,1,Pass,0.0203271675735251,89.6762766734076,999,1,
S75-A56, P1 G3,Unknown,1,Ly6a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A55, P1 G3,Unknown,1,Etv6,Test,13.7121401903058,1,Pass,0.0203271675735251,81.0721918997432,999,1,
S75-A66, P1 G3,Unknown,1,CDK2,Test,15.7929554004791,1,Pass,0.0203271675735251,82.6495135801625,999,1,
S75-A65, P1 G3,Unknown,1,Tal1,Test,15.2226486932894,1,Pass,0.0203271675735251,84.6217952475647,999,1,
S75-A64, P1 G3,Unknown,1,Meis1,Test,15.0581648043507,1,Pass,0.0203271675735251,78.8180406548426,999,1,
S75-A63, P1 G3,Unknown,1,Gata2,Test,14.5291225709177,1,Pass,0.0203271675735251,84.5501551148021,999,1,
S75-A62, P1 G3,Unknown,1,Ebf1,Test,19.7952638943813,0,Fail,0.0203271675735251,999,77.6214649551718,0,
S75-A61, P1 G3,Unknown,1,Cd48,Test,19.1541236397839,1,Pass,0.0203271675735251,81.3018304008054,999,1,
S75-A72, P1 G3,Unknown,1,Pbx1,Test,17.0638305260493,1,Pass,0.0203271675735251,82.3695012995743,999,1,
S75-A71, P1 G3,Unknown,1,Zfpm1,Test,12.9195117943017,1,Pass,0.0203271675735251,83.9041665606439,999,1,
S75-A70, P1 G3,Unknown,1,Tcf7,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A69, P1 G3,Unknown,1,Notch1,Test,15.5861774310863,0,Fail,0.0203271675735251,999,75.4898206862982,0,
S75-A68, P1 G3,Unknown,1,Lyl1,Test,17.2215441237685,1,Pass,0.0203271675735251,87.2763611013022,999,1,
S75-A67, P1 G3,Unknown,1,Ezh1,Test,15.9666500320367,1,Pass,0.0203271675735251,79.945835042996,999,1,
S75-A78, P1 G3,Unknown,1,CDK4,Test,11.1664378668214,1,Pass,0.0203271675735251,82.6142489536162,999,1,
S75-A77, P1 G3,Unknown,1,Tcfe2a,Test,9.0474105689049,1,Pass,0.0203271675735251,83.999819885098,999,1,
S75-A76, P1 G3,Unknown,1,Mpl,Test,17.7792262863108,0,Fail,0.0203271675735251,999,79.0576021302824,0,
S75-A75, P1 G3,Unknown,1,Gfi1b,Test,14.1792901450471,1,Pass,0.0203271675735251,83.2803289067472,999,1,
S75-A74, P1 G3,Unknown,1,Egr1,Test,20.1810704858755,0,Fail,0.0203271675735251,999,77.921613545057,0,
S75-A73, P1 G3,Unknown,1,Cdkn1a,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A84, P1 G3,Unknown,1,pbx3,Test,18.2465115324574,1,Pass,0.0203271675735251,84.3355327007388,999,1,
S75-A83, P1 G3,Unknown,1,Cebpb,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A82, P1 G3,Unknown,1,TEK,Test,16.3952106116421,1,Pass,0.0203271675735251,78.6895591601578,999,1,
S75-A81, P1 G3,Unknown,1,Prdm5,Test,15.8616409433815,1,Pass,0.0203271675735251,80.0989485225879,999,1,
S75-A80, P1 G3,Unknown,1,Mdm2,Test,17.0188583170271,1,Pass,0.0203271675735251,79.6171056543927,999,1,
S75-A79, P1 G3,Unknown,1,GMNN,Test,12.7418849187669,1,Pass,0.0203271675735251,80.1290496686167,999,1,
S75-A90, P1 G3,Unknown,1,CDK6,Test,11.7789531689349,1,Pass,0.0203271675735251,80.5936870284426,999,1,
S75-A89, P1 G3,Unknown,1,Trp53,Test,12.7614936713224,1,Pass,0.0203271675735251,83.2405996597427,999,1,
S75-A88, P1 G3,Unknown,1,Myb,Test,9.98221958728737,1,Pass,0.0203271675735251,81.9942292902954,999,1,
S75-A87, P1 G3,Unknown,1,Hlf,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A86, P1 G3,Unknown,1,Ezh2,Test,12.5275691393567,1,Pass,0.0203271675735251,76.914412530252,999,1,
S75-A85, P1 G3,Unknown,1,Cdkn1b,Test,15.4804065542243,1,Pass,0.0203271675735251,82.4215595166744,999,1,
S75-A96, P1 G3,Unknown,1,Runx1t1,Test,17.6820671668826,1,Pass,0.0203271675735251,80.4110370750962,999,1,
S75-A95, P1 G3,Unknown,1,Erg,Test,19.0915869788115,0,Fail,0.0203271675735251,999,78.2374131843469,0,
S75-A94, P1 G3,Unknown,1,Tgm2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A93, P1 G3,Unknown,1,Prmt2,Test,999,0,Fail,0.0203271675735251,999,999,0,
S75-A92, P1 G3,Unknown,1,mettl7a1,Test,16.3619824542753,1,Pass,0.0203271675735251,84.2819419212767,999,1,
S75-A91, P1 G3,Unknown,1,Hk3,Test,999,0,Fail,0.0203271675735251,999,999,0,
S21-A01, P1 B9,Unknown,1,Actb,Test,8.41393251030948,1,Pass,0.0203271675735251,83.2783047973427,999,1,
S21-A02, P1 B9,Unknown,1,Cdkn2d,Test,16.6446220943429,1,Pass,0.0203271675735251,84.1205556511405,999,1,
S21-A03, P1 B9,Unknown,1,Fgd5,Test,999,0,Fail,0.0203271675735251,999,999,0,
S21-A04, P1 B9,Unknown,1,Hoxb5,Test,999,0,Fail,0.0203271675735251,999,999,0,
