Chip Run Info,C:\Users\eva\Documents\Fluidigm\Result\DB\Amol\141104EES Plate3 Amol index\ChipRun.bml,1361995087,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2014-11-04 16:17:18,00:30:47,BIOMARKHD151
Application Version,4.1.2
Application Build,20140110.1735
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S66-A52, P3 F6,Unknown,1,Lmo2,Test,11.1303722592435,1,Pass,0.01733464063088,81.636372898291,999,1,
S66-A51, P3 F6,Unknown,1,Gata1,Test,12.2207610631539,1,Pass,0.01733464063088,82.2334689853135,999,1,
S66-A50, P3 F6,Unknown,1,Dntt,Test,24.4944380605578,0,Fail,0.01733464063088,999,74.6030825293244,0,
S66-A49, P3 F6,Unknown,1,Cd34,Test,21.3918226036162,0,Fail,0.01733464063088,999,77.6017850121179,0,
S66-A60, P3 F6,Unknown,1,Nfe2,Test,14.6682546635682,1,Pass,0.01733464063088,84.0151428949869,999,1,
S66-A59, P3 F6,Unknown,1,Zfp612,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A58, P3 F6,Unknown,1,Tcf3,Test,12.1576875720215,1,Pass,0.01733464063088,85.0874434607613,999,1,
S66-A57, P3 F6,Unknown,1,Nkx2-3,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A56, P3 F6,Unknown,1,Ly6a,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A55, P3 F6,Unknown,1,Etv6,Test,13.7169385272,1,Pass,0.01733464063088,81.0740890306184,999,1,
S66-A66, P3 F6,Unknown,1,CDK2,Test,13.1647395546744,1,Pass,0.01733464063088,82.7259872929562,999,1,
S66-A65, P3 F6,Unknown,1,Tal1,Test,14.2257488507332,1,Pass,0.01733464063088,84.6720026962907,999,1,
S66-A64, P3 F6,Unknown,1,Meis1,Test,23.6546096116806,0,Fail,0.01733464063088,999,76.0082020986843,0,
S66-A63, P3 F6,Unknown,1,Gata2,Test,14.2943712680332,1,Pass,0.01733464063088,84.6968495763795,77.2527913220414,0.854083373402445,
S66-A62, P3 F6,Unknown,1,Ebf1,Test,17.2024443142449,0,Fail,0.01733464063088,999,77.55240032037,0,
S66-A61, P3 F6,Unknown,1,Cd48,Test,19.1425873990292,1,Pass,0.01733464063088,81.0604980839702,999,1,
S66-A72, P3 F6,Unknown,1,Pbx1,Test,23.3074109263608,0,Fail,0.01733464063088,999,999,0,
S66-A71, P3 F6,Unknown,1,Zfpm1,Test,11.9707470720149,1,Pass,0.01733464063088,83.9926905801052,999,1,
S66-A70, P3 F6,Unknown,1,Tcf7,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A69, P3 F6,Unknown,1,Notch1,Test,14.2428819706196,0,Fail,0.01733464063088,999,75.8623526474476,0,
S66-A68, P3 F6,Unknown,1,Lyl1,Test,14.9061878717142,1,Pass,0.01733464063088,87.3043678225923,999,1,
S66-A67, P3 F6,Unknown,1,Ezh1,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A78, P3 F6,Unknown,1,CDK4,Test,10.3002846851028,1,Pass,0.01733464063088,82.6671876796987,999,1,
S66-A77, P3 F6,Unknown,1,Tcfe2a,Test,11.9817818729528,1,Pass,0.01733464063088,83.9302939636205,999,1,
S66-A76, P3 F6,Unknown,1,Mpl,Test,19.7378640352847,0,Fail,0.01733464063088,999,78.9502345357464,0,
S66-A75, P3 F6,Unknown,1,Gfi1b,Test,11.9709032924061,1,Pass,0.01733464063088,83.3784075636867,999,1,
S66-A74, P3 F6,Unknown,1,Egr1,Test,17.8851550873243,0,Fail,0.01733464063088,999,78.8229441848615,0,
S66-A73, P3 F6,Unknown,1,Cdkn1a,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A84, P3 F6,Unknown,1,pbx3,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A83, P3 F6,Unknown,1,Cebpb,Test,21.8802651505862,0,Fail,0.01733464063088,87.8153609922908,82.079173683242,0.701444488540747,
S66-A82, P3 F6,Unknown,1,TEK,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A81, P3 F6,Unknown,1,Prdm5,Test,16.3889539869543,1,Pass,0.01733464063088,80.1580507660068,999,1,
S66-A80, P3 F6,Unknown,1,Mdm2,Test,14.346312261172,1,Pass,0.01733464063088,79.7566717748143,999,1,
S66-A79, P3 F6,Unknown,1,GMNN,Test,11.3632425748607,1,Pass,0.01733464063088,80.2379190429562,999,1,
S66-A90, P3 F6,Unknown,1,CDK6,Test,11.767547511985,1,Pass,0.01733464063088,80.6648139029095,999,1,
S66-A89, P3 F6,Unknown,1,Trp53,Test,11.6986156282647,1,Pass,0.01733464063088,83.2379407736588,999,1,
S66-A88, P3 F6,Unknown,1,Myb,Test,10.0397622827276,1,Pass,0.01733464063088,82.0781774248329,999,1,
S66-A87, P3 F6,Unknown,1,Hlf,Test,22.1262425160715,1,Pass,0.01733464063088,79.6742619738012,999,1,
S66-A86, P3 F6,Unknown,1,Ezh2,Test,10.7783229456788,1,Pass,0.01733464063088,76.9148146682676,999,1,
S66-A85, P3 F6,Unknown,1,Cdkn1b,Test,16.098623347056,0.98446190220125,Pass,0.01733464063088,82.3354926536371,999,1,
S66-A96, P3 F6,Unknown,1,Runx1t1,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A95, P3 F6,Unknown,1,Erg,Test,20.0377702698478,0,Fail,0.01733464063088,999,77.8577303307108,0,
S66-A94, P3 F6,Unknown,1,Tgm2,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A93, P3 F6,Unknown,1,Prmt2,Test,999,0,Fail,0.01733464063088,999,999,0,
S66-A92, P3 F6,Unknown,1,mettl7a1,Test,15.4444803731388,0,Pass,0.01733464063088,84.2034011685756,76.645199598145,0.779616284177065,
S66-A91, P3 F6,Unknown,1,Hk3,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A01, P3 C12,Unknown,1,Actb,Test,10.2635866433654,1,Pass,0.01733464063088,83.3497022238214,999,1,
S36-A02, P3 C12,Unknown,1,Cdkn2d,Test,14.1777237929399,1,Pass,0.01733464063088,84.3284896234207,999,1,
S36-A03, P3 C12,Unknown,1,Fgd5,Test,25.5415300290094,0,Fail,0.01733464063088,999,77.1318696869211,0,
S36-A04, P3 C12,Unknown,1,Hoxb5,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A05, P3 C12,Unknown,1,Myc,Test,12.8201683451971,1,Pass,0.01733464063088,83.1930413896215,999,1,
S36-A06, P3 C12,Unknown,1,vwf,Test,17.0119095707839,0,Fail,0.01733464063088,85.1296500570846,79.148976787872,0.464943391494533,
S36-A07, P3 C12,Unknown,1,Cdt1,Test,19.7173705152356,1,Pass,0.01733464063088,80.8847840643008,999,1,
S36-A08, P3 C12,Unknown,1,Ikzf1,Test,13.8845977665871,1,Pass,0.01733464063088,82.5896076933434,999,1,
S36-A09, P3 C12,Unknown,1,Mitf,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A10, P3 C12,Unknown,1,Rbl1,Test,13.295726467695,1,Pass,0.01733464063088,80.0092597116316,999,1,
S36-A11, P3 C12,Unknown,1,Trib2,Test,24.0321988266631,1,Fail,0.01733464063088,80.0839860766532,999,1,
S36-A12, P3 C12,Unknown,1,Fli1,Test,13.1471769075842,1,Pass,0.01733464063088,85.6258960266126,999,1,
S36-A13, P3 C12,Unknown,1,Ccnd1,Test,25.7092774881062,0,Fail,0.01733464063088,999,78.2021810755056,0,
S36-A14, P3 C12,Unknown,1,Cebpa,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A15, P3 C12,Unknown,1,Flt3,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A16, P3 C12,Unknown,1,Il7r,Test,19.5276468119967,0,Fail,0.01733464063088,999,71.6428758676755,0,
S36-A17, P3 C12,Unknown,1,Nfil3,Test,12.0193604933322,0,Fail,0.01733464063088,999,74.7550753076059,0,
S36-A18, P3 C12,Unknown,1,Cbfa2t3,Test,13.5684163491669,0,Pass,0.01733464063088,87.0155502427634,75.7416472485515,0.761079733964752,
S36-A19, P3 C12,Unknown,1,Cebpe,Test,22.1133985451499,0,Fail,0.01733464063088,999,82.1067782068357,0,
S36-A20, P3 C12,Unknown,1,IKZF2,Test,26.716045495106,1,Fail,0.01733464063088,81.2129912955359,999,1,
S36-A21, P3 C12,Unknown,1,Mllt3,Test,16.1044521478481,1,Pass,0.01733464063088,82.8073992703528,999,1,
S36-A22, P3 C12,Unknown,1,Rbl2,Test,16.4129805699005,1,Pass,0.01733464063088,80.7433616246483,999,1,
S36-A23, P3 C12,Unknown,1,trib3,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A24, P3 C12,Unknown,1,Gfi1,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A25, P3 C12,Unknown,1,Ccnd2,Test,15.4208417815994,1,Pass,0.01733464063088,85.03121413215,999,1,
S36-A26, P3 C12,Unknown,1,Csf2rb,Test,14.4739003844414,0,Fail,0.01733464063088,999,78.5215396182323,0,
S36-A27, P3 C12,Unknown,1,Fos,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A28, P3 C12,Unknown,1,Jun,Test,13.1493278772242,1,Pass,0.01733464063088,85.0958976423673,999,1,
S36-A29, P3 C12,Unknown,1,Rb1,Test,14.0964185851529,1,Pass,0.01733464063088,81.0341067187838,999,1,
S36-A30, P3 C12,Unknown,1,cbx6,Test,17.1106827686167,1,Pass,0.01733464063088,83.3369197165234,999,1,
S36-A31, P3 C12,Unknown,1,Csf1r,Test,28.3802640786423,0,Fail,0.01733464063088,999,999,0,
S36-A32, P3 C12,Unknown,1,Itga2b,Test,16.2236708908643,1,Pass,0.01733464063088,82.2082012475416,999,1,
S36-A33, P3 C12,Unknown,1,ndn,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A34, P3 C12,Unknown,1,Runx1,Test,12.9780325141011,0,Pass,0.01733464063088,84.3244957580275,74.9182184144272,0.736373167026616,
S36-A35, P3 C12,Unknown,1,zbtb20,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A36, P3 C12,Unknown,1,Hhex ,Test,14.0510809049018,1,Pass,0.01733464063088,83.3903186252517,999,1,
S36-A37, P3 C12,Unknown,1,Ccnd3,Test,15.0306434352558,0,Pass,0.01733464063088,84.8382961032296,78.6045283418127,0.717181345021138,
S36-A38, P3 C12,Unknown,1,Dnmt3a,Test,15.5856832510079,1,Pass,0.01733464063088,81.6632531643944,999,1,
S36-A39, P3 C12,Unknown,1,Gapdh,Test,11.2569279149936,1,Pass,0.01733464063088,83.9972015468934,999,1,
S36-A40, P3 C12,Unknown,1,Kit,Test,12.1502543103781,1,Pass,0.01733464063088,80.5700338083586,999,1,
S36-A41, P3 C12,Unknown,1,Sfpi,Test,14.8860708799576,1,Pass,0.01733464063088,82.755602935723,999,1,
S36-A42, P3 C12,Unknown,1,Cbx7,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A43, P3 C12,Unknown,1,Epor,Test,16.8987223818971,1,Pass,0.01733464063088,82.8892633736528,999,1,
S36-A44, P3 C12,Unknown,1,Ldb1,Test,13.0650693536874,1,Pass,0.01733464063088,83.1589993505643,999,1,
S36-A45, P3 C12,Unknown,1,Nfat5,Test,13.4775392993508,1,Pass,0.01733464063088,81.72345477305,999,1,
S36-A46, P3 C12,Unknown,1,Tcf15,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A47, P3 C12,Unknown,1,Zfp37,Test,19.7034145749176,0,Fail,0.01733464063088,999,76.7414982001524,0,
S36-A48, P3 C12,Unknown,1,Klf1,Test,16.9930747042173,1,Pass,0.01733464063088,84.6849250477106,999,1,
S36-A54, P3 C12,Unknown,1,Ccne1,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A53, P3 C12,Unknown,1,Slamf1,Test,15.5668805397285,1,Pass,0.01733464063088,79.8053609842045,999,1,
S36-A52, P3 C12,Unknown,1,Lmo2,Test,10.9401393837353,1,Pass,0.01733464063088,81.6173570539836,999,1,
S36-A51, P3 C12,Unknown,1,Gata1,Test,13.4497475461094,1,Pass,0.01733464063088,82.1756498643827,999,1,
S36-A50, P3 C12,Unknown,1,Dntt,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A49, P3 C12,Unknown,1,Cd34,Test,16.0654389959648,1,Pass,0.01733464063088,80.2897466345537,999,1,
S36-A60, P3 C12,Unknown,1,Nfe2,Test,13.9630694587808,1,Pass,0.01733464063088,84.0762405132455,999,1,
S36-A59, P3 C12,Unknown,1,Zfp612,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A58, P3 C12,Unknown,1,Tcf3,Test,13.9628550486555,1,Pass,0.01733464063088,85.0570221709216,999,1,
S36-A57, P3 C12,Unknown,1,Nkx2-3,Test,24.1195428497655,0,Fail,0.01733464063088,999,80.8988163691012,0,
S36-A56, P3 C12,Unknown,1,Ly6a,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A55, P3 C12,Unknown,1,Etv6,Test,11.6647685290001,1,Pass,0.01733464063088,81.1273067947845,999,1,
S36-A66, P3 C12,Unknown,1,CDK2,Test,14.4923724697688,1,Pass,0.01733464063088,82.727614636657,999,1,
S36-A65, P3 C12,Unknown,1,Tal1,Test,18.9239666329728,0,Fail,0.01733464063088,999,81.8738987811531,0,
S36-A64, P3 C12,Unknown,1,Meis1,Test,13.1171006425824,1,Pass,0.01733464063088,78.8421526496903,999,1,
S36-A63, P3 C12,Unknown,1,Gata2,Test,11.5286647441881,1,Pass,0.01733464063088,84.8189179662975,999,1,
S36-A62, P3 C12,Unknown,1,Ebf1,Test,16.0762393465582,0,Fail,0.01733464063088,999,77.9861794100896,0,
S36-A61, P3 C12,Unknown,1,Cd48,Test,20.8388297896809,1,Pass,0.01733464063088,80.7323622748479,999,1,
S36-A72, P3 C12,Unknown,1,Pbx1,Test,13.6417026340433,1,Pass,0.01733464063088,82.2701291783346,999,1,
S36-A71, P3 C12,Unknown,1,Zfpm1,Test,11.2312420552592,1,Pass,0.01733464063088,84.0175651187751,999,1,
S36-A70, P3 C12,Unknown,1,Tcf7,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A69, P3 C12,Unknown,1,Notch1,Test,14.9570735596997,0,Fail,0.01733464063088,999,75.8853136362982,0,
S36-A68, P3 C12,Unknown,1,Lyl1,Test,15.1242256015554,0,Pass,0.01733464063088,87.1808243445963,76.8425981773898,0.78252428007766,
S36-A67, P3 C12,Unknown,1,Ezh1,Test,16.6564788442588,1,Pass,0.01733464063088,79.9441322489372,999,1,
S36-A78, P3 C12,Unknown,1,CDK4,Test,12.5430555244435,1,Pass,0.01733464063088,82.6461849825266,999,1,
S36-A77, P3 C12,Unknown,1,Tcfe2a,Test,12.9543482403222,1,Pass,0.01733464063088,83.7873538879531,999,1,
S36-A76, P3 C12,Unknown,1,Mpl,Test,14.9209856492089,1,Pass,0.01733464063088,85.3155525750047,999,1,
S36-A75, P3 C12,Unknown,1,Gfi1b,Test,14.5077360132467,1,Pass,0.01733464063088,83.3107917051119,999,1,
S36-A74, P3 C12,Unknown,1,Egr1,Test,17.9532112544495,0,Fail,0.01733464063088,999,78.9095761975091,0,
S36-A73, P3 C12,Unknown,1,Cdkn1a,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A84, P3 C12,Unknown,1,pbx3,Test,16.2362646793705,1,Pass,0.01733464063088,84.751132203166,999,1,
S36-A83, P3 C12,Unknown,1,Cebpb,Test,23.9665702130397,0,Fail,0.01733464063088,999,82.3027718293693,0,
S36-A82, P3 C12,Unknown,1,TEK,Test,13.6779960653191,1,Pass,0.01733464063088,78.7028824971904,999,1,
S36-A81, P3 C12,Unknown,1,Prdm5,Test,16.0277002143086,1,Pass,0.01733464063088,80.1932990763134,999,1,
S36-A80, P3 C12,Unknown,1,Mdm2,Test,16.1182274394168,1,Fail,0.01733464063088,80.86753791875,999,1,
S36-A79, P3 C12,Unknown,1,GMNN,Test,13.3255653390858,1,Pass,0.01733464063088,80.1333444930909,999,1,
S36-A90, P3 C12,Unknown,1,CDK6,Test,10.8618477810745,1,Pass,0.01733464063088,80.6614866118715,999,1,
S36-A89, P3 C12,Unknown,1,Trp53,Test,13.325139749227,1,Pass,0.01733464063088,83.2090816321683,999,1,
S36-A88, P3 C12,Unknown,1,Myb,Test,12.1248572923779,1,Pass,0.01733464063088,82.0143625367058,999,1,
S36-A87, P3 C12,Unknown,1,Hlf,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A86, P3 C12,Unknown,1,Ezh2,Test,11.8997069558827,1,Pass,0.01733464063088,76.9167080592162,999,1,
S36-A85, P3 C12,Unknown,1,Cdkn1b,Test,15.5384082445695,1,Pass,0.01733464063088,82.4622969468477,999,1,
S36-A96, P3 C12,Unknown,1,Runx1t1,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A95, P3 C12,Unknown,1,Erg,Test,13.6207292095476,1,Pass,0.01733464063088,85.5770994039641,999,1,
S36-A94, P3 C12,Unknown,1,Tgm2,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A93, P3 C12,Unknown,1,Prmt2,Test,999,0,Fail,0.01733464063088,999,999,0,
S36-A92, P3 C12,Unknown,1,mettl7a1,Test,17.2853416996923,1,Pass,0.01733464063088,84.2843439352587,999,1,
S36-A91, P3 C12,Unknown,1,Hk3,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A01, P3 F5,Unknown,1,Actb,Test,8.65778319815827,1,Pass,0.01733464063088,83.413871954748,999,1,
S65-A02, P3 F5,Unknown,1,Cdkn2d,Test,16.6097475447029,1,Pass,0.01733464063088,84.1918023099305,999,1,
S65-A03, P3 F5,Unknown,1,Fgd5,Test,25.6313219959153,0.687592749697146,Pass,0.01733464063088,87.0249417917828,999,1,
S65-A04, P3 F5,Unknown,1,Hoxb5,Test,23.1711675702558,0,Fail,0.01733464063088,999,78.824117472894,0,
S65-A05, P3 F5,Unknown,1,Myc,Test,10.7665756548379,1,Pass,0.01733464063088,83.5531928661976,999,1,
S65-A06, P3 F5,Unknown,1,vwf,Test,15.52232143635,0,Fail,0.01733464063088,999,79.4772537575322,0,
S65-A07, P3 F5,Unknown,1,Cdt1,Test,14.7718514642858,1,Pass,0.01733464063088,81.1637163241888,999,1,
S65-A08, P3 F5,Unknown,1,Ikzf1,Test,10.9789669357763,1,Pass,0.01733464063088,82.7103292605205,999,1,
S65-A09, P3 F5,Unknown,1,Mitf,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A10, P3 F5,Unknown,1,Rbl1,Test,11.9302244394939,1,Pass,0.01733464063088,79.9975662147202,999,1,
S65-A11, P3 F5,Unknown,1,Trib2,Test,12.074630719023,1,Pass,0.01733464063088,80.8433285415262,999,1,
S65-A12, P3 F5,Unknown,1,Fli1,Test,24.1139382001754,0,Fail,0.01733464063088,999,78.2953305575607,0,
S65-A13, P3 F5,Unknown,1,Ccnd1,Test,21.2677093839313,0,Fail,0.01733464063088,999,78.8659127817623,0,
S65-A14, P3 F5,Unknown,1,Cebpa,Test,14.7346127978838,1,Pass,0.01733464063088,78.8200375966023,999,1,
S65-A15, P3 F5,Unknown,1,Flt3,Test,19.9054872545392,1,Fail,0.01733464063088,80.0948585675685,999,1,
S65-A16, P3 F5,Unknown,1,Il7r,Test,16.5608451944408,0,Fail,0.01733464063088,999,71.8973743192202,0,
S65-A17, P3 F5,Unknown,1,Nfil3,Test,11.4964864449025,0,Fail,0.01733464063088,83.3569686445655,74.6209149015786,0.594052392712729,
S65-A18, P3 F5,Unknown,1,Cbfa2t3,Test,12.8230011123878,0,Pass,0.01733464063088,87.1778534363088,75.8504701085176,0.725572854079176,
S65-A19, P3 F5,Unknown,1,Cebpe,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A20, P3 F5,Unknown,1,IKZF2,Test,22.8803088586174,0,Fail,0.01733464063088,999,999,0,
S65-A21, P3 F5,Unknown,1,Mllt3,Test,12.4607117078924,1,Pass,0.01733464063088,82.9109132951075,999,1,
S65-A22, P3 F5,Unknown,1,Rbl2,Test,14.2957846697087,1,Pass,0.01733464063088,80.8710446103215,999,1,
S65-A23, P3 F5,Unknown,1,trib3,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A24, P3 F5,Unknown,1,Gfi1,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A25, P3 F5,Unknown,1,Ccnd2,Test,12.6279842136257,1,Pass,0.01733464063088,85.0891440005518,999,1,
S65-A26, P3 F5,Unknown,1,Csf2rb,Test,13.9739231705538,0,Fail,0.01733464063088,999,86.1481783105696,0,
S65-A27, P3 F5,Unknown,1,Fos,Test,21.0602352309016,0,Fail,0.01733464063088,999,79.7127892397591,0,
S65-A28, P3 F5,Unknown,1,Jun,Test,16.7653392245158,1,Pass,0.01733464063088,85.0997051169483,999,1,
S65-A29, P3 F5,Unknown,1,Rb1,Test,11.8286136086131,1,Pass,0.01733464063088,81.1019372829974,999,1,
S65-A30, P3 F5,Unknown,1,cbx6,Test,13.5662505152975,1,Pass,0.01733464063088,84.0174375113381,999,1,
S65-A31, P3 F5,Unknown,1,Csf1r,Test,22.7776775462973,0,Fail,0.01733464063088,999,999,0,
S65-A32, P3 F5,Unknown,1,Itga2b,Test,23.057636835188,0,Fail,0.01733464063088,999,80.3235032745418,0,
S65-A33, P3 F5,Unknown,1,ndn,Test,18.8369584772911,1,Pass,0.01733464063088,86.8334423574603,999,1,
S65-A34, P3 F5,Unknown,1,Runx1,Test,12.4006182533909,0,Pass,0.01733464063088,84.3473204099694,75.1025494773726,0.659410449206889,
S65-A35, P3 F5,Unknown,1,zbtb20,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A36, P3 F5,Unknown,1,Hhex ,Test,14.6092412887273,1,Pass,0.01733464063088,83.3958909097271,999,1,
S65-A37, P3 F5,Unknown,1,Ccnd3,Test,14.6445007523773,0,Pass,0.01733464063088,84.8377139514372,78.6810508995446,0.676214474686403,
S65-A38, P3 F5,Unknown,1,Dnmt3a,Test,14.1176303873647,1,Pass,0.01733464063088,81.8950119726551,999,1,
S65-A39, P3 F5,Unknown,1,Gapdh,Test,9.65914277881824,1,Pass,0.01733464063088,83.5180702664816,999,1,
S65-A40, P3 F5,Unknown,1,Kit,Test,10.5070766010217,1,Pass,0.01733464063088,80.6194155951916,999,1,
S65-A41, P3 F5,Unknown,1,Sfpi,Test,16.242700108188,0,Fail,0.01733464063088,999,77.6425013319707,0,
S65-A42, P3 F5,Unknown,1,Cbx7,Test,17.2423869027819,1,Pass,0.01733464063088,81.675271502407,999,1,
S65-A43, P3 F5,Unknown,1,Epor,Test,13.6598023993237,1,Pass,0.01733464063088,83.0306083981367,999,1,
S65-A44, P3 F5,Unknown,1,Ldb1,Test,11.1894092505858,1,Pass,0.01733464063088,83.206019139371,999,1,
S65-A45, P3 F5,Unknown,1,Nfat5,Test,14.0577264853354,1,Pass,0.01733464063088,81.7321413661681,999,1,
S65-A46, P3 F5,Unknown,1,Tcf15,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A47, P3 F5,Unknown,1,Zfp37,Test,23.6967994697783,0,Fail,0.01733464063088,999,76.3410559371248,0,
S65-A48, P3 F5,Unknown,1,Klf1,Test,12.3944697181571,1,Pass,0.01733464063088,84.765545242572,999,1,
S65-A54, P3 F5,Unknown,1,Ccne1,Test,13.0488239483351,0.981762395848857,Pass,0.01733464063088,83.2263864289025,999,1,
S65-A53, P3 F5,Unknown,1,Slamf1,Test,20.9356764089705,0,Fail,0.01733464063088,999,77.3025149580443,0,
S65-A52, P3 F5,Unknown,1,Lmo2,Test,9.66802639368795,1,Pass,0.01733464063088,81.6409792813249,999,1,
S65-A51, P3 F5,Unknown,1,Gata1,Test,12.0063002254837,1,Pass,0.01733464063088,82.2238702848481,999,1,
S65-A50, P3 F5,Unknown,1,Dntt,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A49, P3 F5,Unknown,1,Cd34,Test,20.5188724810231,0,Fail,0.01733464063088,999,77.4117855952222,0,
S65-A60, P3 F5,Unknown,1,Nfe2,Test,14.237357857511,1,Pass,0.01733464063088,84.1582345522083,999,1,
S65-A59, P3 F5,Unknown,1,Zfp612,Test,24.7925690002577,0,Fail,0.01733464063088,999,77.8016015517077,0,
S65-A58, P3 F5,Unknown,1,Tcf3,Test,11.5243468240443,1,Pass,0.01733464063088,85.0848039677708,999,1,
S65-A57, P3 F5,Unknown,1,Nkx2-3,Test,25.8366833452049,0,Fail,0.01733464063088,999,999,0,
S65-A56, P3 F5,Unknown,1,Ly6a,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A55, P3 F5,Unknown,1,Etv6,Test,12.7225952388223,1,Pass,0.01733464063088,81.1444883804572,999,1,
S65-A66, P3 F5,Unknown,1,CDK2,Test,13.579975389083,1,Pass,0.01733464063088,82.6980982934865,999,1,
S65-A65, P3 F5,Unknown,1,Tal1,Test,14.1163859777542,1,Pass,0.01733464063088,84.7571288525134,999,1,
S65-A64, P3 F5,Unknown,1,Meis1,Test,17.4946050829966,0,Fail,0.01733464063088,999,75.8276871051773,0,
S65-A63, P3 F5,Unknown,1,Gata2,Test,17.2833381208954,1,Pass,0.01733464063088,84.6740713221417,77.3313844387849,0.801008506838018,
S65-A62, P3 F5,Unknown,1,Ebf1,Test,16.611246682476,0,Fail,0.01733464063088,999,77.6840461806374,0,
S65-A61, P3 F5,Unknown,1,Cd48,Test,19.3694877309352,1,Fail,0.01733464063088,81.9550622784352,999,1,
S65-A72, P3 F5,Unknown,1,Pbx1,Test,21.2507349193955,0,Fail,0.01733464063088,999,80.2038094970009,0,
S65-A71, P3 F5,Unknown,1,Zfpm1,Test,11.7107541744829,1,Pass,0.01733464063088,84.011652930674,999,1,
S65-A70, P3 F5,Unknown,1,Tcf7,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A69, P3 F5,Unknown,1,Notch1,Test,14.8462593147417,0,Fail,0.01733464063088,999,75.8505638162235,0,
S65-A68, P3 F5,Unknown,1,Lyl1,Test,15.6965896776623,1,Pass,0.01733464063088,87.2918438046246,999,1,
S65-A67, P3 F5,Unknown,1,Ezh1,Test,14.3924609661768,1,Pass,0.01733464063088,79.973304301262,999,1,
S65-A78, P3 F5,Unknown,1,CDK4,Test,9.68772607309554,1,Pass,0.01733464063088,82.7223588678843,999,1,
S65-A77, P3 F5,Unknown,1,Tcfe2a,Test,11.2478187962967,1,Pass,0.01733464063088,83.9651308890326,999,1,
S65-A76, P3 F5,Unknown,1,Mpl,Test,18.6066879524107,0,Fail,0.01733464063088,999,78.7315331999738,0,
S65-A75, P3 F5,Unknown,1,Gfi1b,Test,11.5301154068562,1,Pass,0.01733464063088,83.3685060696239,999,1,
S65-A74, P3 F5,Unknown,1,Egr1,Test,17.592618711631,0,Fail,0.01733464063088,999,78.2688837443614,0,
S65-A73, P3 F5,Unknown,1,Cdkn1a,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A84, P3 F5,Unknown,1,pbx3,Test,999,0,Fail,0.01733464063088,999,999,0,
S65-A83, P3 F5,Unknown,1,Cebpb,Test,24.6993750358044,0,Fail,0.01733464063088,999,85.1288530998405,0,
S65-A82, P3 F5,Unknown,1,TEK,Test,999,0,Fail,0.01733464063088,999,999,0,
